episode;reward;steps
8989;13311.258685914074;107
8990;13311.258685914074;107
8991;13079.358263580129;108
8992;13311.258685914074;107
8993;13311.258685914074;107
8994;13242.658877209959;107
8995;13202.61603067542;109
8996;13311.258685914074;107
8997;13311.258685914074;107
8998;13311.258685914074;107
8999;13311.258685914074;107
9000;13311.258685914074;107
9001;13153.656163561467;106
9002;13311.258685914074;107
9003;13243.607053014734;107
9004;13131.935049248907;106
9005;13311.258685914074;107
9006;13160.605869713756;107
9007;13311.258685914074;107
9008;13311.258685914074;107
9009;13239.31333058998;107
9010;13129.078575931571;106
9011;13345.413340080808;107
9012;13172.497302856209;106
9013;13311.258685914074;107
9014;13311.258685914074;107
9015;13152.7759666946;107
9016;13311.258685914074;107
9017;13311.258685914074;107
9018;13311.258685914074;107
9019;13311.258685914074;107
9020;13178.610504059372;106
9021;13153.114794757266;106
9022;13311.258685914074;107
9023;13311.258685914074;107
9024;13311.258685914074;107
9025;13223.526686032104;106
9026;13212.305062485313;110
9027;13311.258685914074;107
9028;13114.153398508437;106
9029;13230.051599538358;111
9030;13237.97212647413;108
9031;13193.10601873696;107
9032;13311.258685914074;107
9033;13313.73199168545;108
9034;13311.258685914074;107
9035;13311.258685914074;107
9036;13036.86070399696;105
9037;13311.258685914074;107
9038;13198.582397417274;108
9039;13201.4497023762;107
9040;13311.258685914074;107
9041;13311.258685914074;107
9042;13311.258685914074;107
9043;13054.56970579555;105
9044;13311.258685914074;107
9045;13311.258685914074;107
9046;13246.624425974924;107
9047;13369.375247423166;109
9048;13311.258685914074;107
9049;13311.258685914074;107
9050;13228.1392938447;109
9051;13021.79066865729;105
9052;13165.200699408815;106
9053;13247.910689813689;108
9054;13176.001114629045;106
9055;13242.78955518831;107
9056;13262.82362232953;107
9057;13245.723392454527;107
9058;13084.82779579299;106
9059;13193.06946032642;107
9060;13311.258685914074;107
9061;13203.393603557863;106
9062;13154.320684894476;107
9063;13129.078575931571;106
9064;13311.258685914074;107
9065;13311.258685914074;107
9066;13013.382105579942;106
9067;13311.258685914074;107
9068;13270.105938093271;107
9069;13311.258685914074;107
9070;13047.182834151343;106
9071;13129.748085899982;106
9072;13087.384753802986;106
9073;13311.258685914074;107
9074;13311.258685914074;107
9075;13311.258685914074;107
9076;13037.070780662743;106
9077;13311.258685914074;107
9078;13311.258685914074;107
9079;13184.752887574512;107
9080;13167.157372016385;106
9081;13311.258685914074;107
9082;13311.258685914074;107
9083;13203.30981369175;108
9084;13311.258685914074;107
9085;13311.258685914074;107
9086;13311.258685914074;107
9087;13311.258685914074;107
9088;13311.258685914074;107
9089;13291.300763445539;107
9090;13291.214282508661;107
9091;13108.253114687073;107
9092;13262.594942577258;107
9093;13311.258685914074;107
9094;13257.93377769244;107
9095;13118.614960916215;106
9096;13311.258685914074;107
9097;13311.258685914074;107
9098;13181.637716554784;107
9099;13154.991085352018;108
9100;13133.256227618927;106
9101;13311.258685914074;107
9102;13311.258685914074;107
9103;13311.258685914074;107
9104;13166.086773902498;106
9105;13311.258685914074;107
9106;13204.638405652042;109
9107;13214.552680422057;107
9108;13266.98948503145;107
9109;13311.258685914074;107
9110;13164.055675312184;106
9111;13311.258685914074;107
9112;13354.047597086374;108
9113;13311.258685914074;107
9114;13311.258685914074;107
9115;13113.450287212401;107
9116;13376.533636644022;109
9117;13376.533636644022;109
9118;13376.533636644022;109
9119;13382.823787742562;109
9120;13376.533636644022;109
9121;13376.533636644022;109
9122;13221.28557385472;108
9123;13376.533636644022;109
9124;13335.208263168324;109
9125;13376.533636644022;109
9126;13237.944199532987;109
9127;13200.697825324636;109
9128;13067.432431055868;107
9129;13376.533636644022;109
9130;13380.143214050528;110
9131;13321.61283840314;109
9132;13344.474458855182;110
9133;13293.65240755691;110
9134;13292.224193559054;110
9135;13326.573075835664;112
9136;13320.426360782358;114
9137;13443.269182848271;115
9138;13449.418764113763;110
9139;13311.258685914074;107
9140;13160.102741342818;107
9141;13311.258685914074;107
9142;13311.258685914074;107
9143;13311.258685914074;107
9144;13311.258685914074;107
9145;13311.258685914074;107
9146;13311.258685914074;107
9147;13174.831236162268;106
9148;13133.040016994426;108
9149;13311.100062670916;107
9150;13311.258685914074;107
9151;13323.327183771067;109
9152;13311.258685914074;107
9153;13270.049985612606;108
9154;13311.258685914074;107
9155;13275.115086364642;107
9156;13311.258685914074;107
9157;13150.127821830909;107
9158;13328.458215166966;108
9159;13311.258685914074;107
9160;13181.637716554784;107
9161;13311.258685914074;107
9162;13172.497302856209;106
9163;13311.258685914074;107
9164;13036.86070399696;105
9165;13311.258685914074;107
9166;13220.843558791243;107
9167;13185.801482947107;106
9168;13291.230222830693;107
9169;13311.258685914074;107
9170;13220.737763918005;108
9171;13031.78700453266;105
9172;13346.73364200723;108
9173;13133.184600257775;106
9174;13050.603686811752;107
9175;13031.416477334615;105
9176;13256.971616474491;109
9177;13311.258685914074;107
9178;13072.192263932946;107
9179;13185.719464460499;106
9180;13311.258685914074;107
9181;13311.258685914074;107
9182;13311.258685914074;107
9183;13015.12557108312;106
9184;12954.257080315912;105
9185;13311.258685914074;107
9186;13079.799221677322;106
9187;13311.258685914074;107
9188;13255.842904773755;107
9189;13326.441951386067;107
9190;13311.258685914074;107
9191;13311.258685914074;107
9192;13160.894484689756;108
9193;13159.831500870305;106
9194;13024.196649851272;105
9195;13291.091558133;107
9196;12969.232205506542;106
9197;13311.258685914074;107
9198;13173.241693774069;106
9199;13096.608357893832;107
9200;13273.529266221261;107
9201;13291.230147510827;107
9202;13079.799221677322;106
9203;13311.258685914074;107
9204;13311.258685914074;107
9205;13311.258685914074;107
9206;13311.258685914074;107
9207;13066.067723377748;106
9208;13311.258685914074;107
9209;13311.258685914074;107
9210;13311.258685914074;107
9211;13123.784553088557;106
9212;13205.036738856017;107
9213;13311.258685914074;107
9214;13311.258685914074;107
9215;13311.258685914074;107
9216;13311.258685914074;107
9217;13223.526686032104;106
9218;13291.066518963542;107
9219;13236.348084800504;107
9220;13141.211689885175;106
9221;13311.258685914074;107
9222;13227.256892286488;107
9223;13311.258685914074;107
9224;13015.998943738638;105
9225;13311.258685914074;107
9226;13123.120382275563;107
9227;13311.258685914074;107
9228;13199.160737828013;107
9229;13177.091341946732;106
9230;13311.258685914074;107
9231;13287.61166554489;107
9232;13311.258685914074;107
9233;13302.258657275825;109
9234;13333.436103809721;107
9235;13311.258685914074;107
9236;13311.258685914074;107
9237;13311.258685914074;107
9238;13287.735610227595;108
9239;13311.258685914074;107
9240;13311.258685914074;107
9241;13103.821247299315;105
9242;13342.658251491499;108
9243;13311.258685914074;107
9244;13311.258685914074;107
9245;13311.258685914074;107
9246;13311.258685914074;107
9247;13311.258685914074;107
9248;13246.624425974924;107
9249;13176.738890612125;106
9250;13077.498669275798;106
9251;13123.784553088557;106
9252;13080.042201388247;107
9253;13311.258685914074;107
9254;13232.789032791772;106
9255;13112.42106512339;106
9256;13173.922566792717;106
9257;13143.17793520495;106
9258;13203.736248694746;107
9259;13323.327183771067;109
9260;13255.892648542065;107
9261;13311.258685914074;107
9262;13311.258685914074;107
9263;12973.82446054321;107
9264;13291.130026287306;107
9265;13284.931543187166;107
9266;13176.232436697099;108
9267;13311.258685914074;107
9268;13311.258685914074;107
9269;13150.127821830909;107
9270;13311.258685914074;107
9271;13185.744828437428;107
9272;13311.258685914074;107
9273;13147.9392456098;107
9274;13311.258685914074;107
9275;13311.258685914074;107
9276;13311.258685914074;107
9277;13311.258685914074;107
9278;13311.258685914074;107
9279;13306.207321596487;107
9280;13311.258685914074;107
9281;13031.581488976377;105
9282;13304.530907694956;107
9283;13311.258685914074;107
9284;13311.258685914074;107
9285;13311.258685914074;107
9286;13311.258685914074;107
9287;13311.258685914074;107
9288;13311.258685914074;107
9289;13311.258685914074;107
9290;13285.968981552569;107
9291;13105.093086169687;109
9292;13311.258685914074;107
9293;13065.611286788686;109
9294;12960.12564316409;105
9295;13311.258685914074;107
9296;13311.258685914074;107
9297;13046.189965569474;105
9298;13099.549314719818;108
9299;13311.258685914074;107
9300;13262.594942577258;107
9301;13106.838571343878;106
9302;13095.276650981947;106
9303;13376.533636644022;109
9304;13369.186831260859;109
9305;13376.533636644022;109
9306;13448.054347187921;110
9307;13407.003037940638;110
9308;13283.953387978847;107
9309;13209.53434844563;106
9310;13311.258685914074;107
9311;13311.258685914074;107
9312;13311.258685914074;107
9313;12968.600441198436;106
9314;13153.606792618612;106
9315;13311.258685914074;107
9316;13311.258685914074;107
9317;13095.276650981947;106
9318;13311.258685914074;107
9319;13311.258685914074;107
9320;13311.258685914074;107
9321;13311.258685914074;107
9322;13311.258685914074;107
9323;13311.258685914074;107
9324;13311.258685914074;107
9325;13248.800570736408;107
9326;13311.258685914074;107
9327;13067.920712492592;109
9328;13291.076113339514;107
9329;13311.258685914074;107
9330;13311.258685914074;107
9331;13229.726553182214;107
9332;13311.258685914074;107
9333;13099.875266378996;106
9334;13311.258685914074;107
9335;13311.258685914074;107
9336;13295.438235351417;107
9337;12597.30038173372;124
9338;13089.099164549916;108
9339;13311.258685914074;107
9340;13323.327183771067;109
9341;13256.971616474491;109
9342;13172.922342191301;106
9343;13311.258685914074;107
9344;13311.258685914074;107
9345;13311.258685914074;107
9346;13307.482641790259;107
9347;13311.258685914074;107
9348;13205.891469005393;107
9349;13185.744828437428;107
9350;13185.892642206356;106
9351;13311.258685914074;107
9352;13132.968618490506;106
9353;13311.258685914074;107
9354;13092.562333697511;107
9355;13311.258685914074;107
9356;13047.100246344122;105
9357;13311.258685914074;107
9358;13311.258685914074;107
9359;13311.258685914074;107
9360;13311.258685914074;107
9361;13311.258685914074;107
9362;13311.258685914074;107
9363;13327.31693441001;108
9364;13073.09427532681;105
9365;13103.821247299315;105
9366;13188.205500660739;106
9367;13311.258685914074;107
9368;13311.258685914074;107
9369;12964.078113924532;105
9370;13311.258685914074;107
9371;13311.258685914074;107
9372;13146.813137541032;106
9373;13101.640305760016;105
9374;13311.258685914074;107
9375;13239.251671152757;107
9376;13311.258685914074;107
9377;13311.258685914074;107
9378;13311.258685914074;107
9379;13311.258685914074;107
9380;13199.655203434653;108
9381;13290.751774306083;108
9382;13311.258685914074;107
9383;13311.258685914074;107
9384;13371.263777910253;108
9385;13268.647566865213;107
9386;13311.258685914074;107
9387;13311.258685914074;107
9388;13044.26940778618;105
9389;13311.258685914074;107
9390;13311.258685914074;107
9391;13311.258685914074;107
9392;13311.258685914074;107
9393;12954.257080315912;105
9394;13291.113719261944;107
9395;13321.586627475333;111
9396;13267.72249869086;106
9397;13311.258685914074;107
9398;13291.136647745172;107
9399;13311.258685914074;107
9400;13311.258685914074;107
9401;13402.479846744518;108
9402;13311.258685914074;107
9403;13103.777791533816;105
9404;13047.100246344122;105
9405;13285.968981552569;107
9406;13168.078528239574;106
9407;13024.054026245372;106
9408;13086.959576925416;106
9409;13376.533636644022;109
9410;13376.533636644022;109
9411;13358.734079494092;110
9412;13201.420872814468;109
9413;13164.053747106245;108
9414;13101.313631519037;107
9415;13067.432431055868;107
9416;13235.013916929976;108
9417;13323.435620414213;109
9418;13199.139528667625;108
9419;13089.026061992503;108
9420;13437.949595110354;110
9421;13373.660358844088;110
9422;13376.533636644022;109
9423;13173.778078826892;108
9424;13020.739347544615;108
9425;13067.432431055868;107
9426;13412.510846717922;112
9427;13331.707119153316;114
9428;13317.357256985752;116
9429;13373.26050896683;114
9430;13535.0446716378;116
9431;13537.822470019562;114
9432;13401.136679959534;112
9433;13454.638725015046;113
9434;13321.60164581597;111
9435;13221.695797972301;116
9436;13376.700825523247;114
9437;13512.285328406284;113
9438;13096.270818562183;111
9439;13384.784312703552;112
9440;13115.103242050238;111
9441;13054.435267698751;109
9442;12962.009834111246;111
9443;13046.576802534957;111
9444;13258.53847454445;113
9445;13152.176303800696;112
9446;13190.905889040136;117
9447;13154.372857748513;115
9448;12899.147503323471;110
9449;13457.345067077536;119
9450;13174.429059696833;113
9451;13089.680010403099;109
9452;13153.718520157734;110
9453;13257.695817585996;112
9454;13053.090677487196;109
9455;13101.525477997493;109
9456;13318.696885713236;114
9457;13363.766706320743;113
9458;13216.359018118872;116
9459;13271.609417227875;114
9460;13101.673990094148;110
9461;13239.422641696401;114
9462;13455.422572032396;117
9463;13406.84566670368;113
9464;12930.386289403996;110
9465;13158.021284069879;115
9466;12928.726471796339;114
9467;13449.915736752459;112
9468;13145.016814497341;108
9469;13109.760551128693;113
9470;13194.550205369052;109
9471;13164.407475495747;108
9472;13346.989978739744;111
9473;13271.367579756412;114
9474;13373.056744889367;112
9475;13395.324825847356;111
9476;13285.969167126435;110
9477;13348.93114212288;114
9478;13411.652512522884;115
9479;13242.81955282652;111
9480;13290.215465426261;113
9481;13394.565402697475;111
9482;13417.272331805212;111
9483;13481.555280289887;112
9484;13364.957559119326;110
9485;13338.874806386568;110
9486;13472.998351968574;110
9487;13266.426394946757;113
9488;13305.158061009612;111
9489;13355.62148764898;112
9490;13284.083375534245;112
9491;13354.261167862494;111
9492;13409.941543231402;113
9493;13385.98325489804;111
9494;13599.297329205978;114
9495;13457.427823820255;115
9496;13471.192524592178;115
9497;13315.68882646606;113
9498;13088.38036208703;112
9499;13053.251966405864;112
9500;13196.578107601763;109
9501;13204.896032675582;108
9502;13156.358864325883;108
9503;13167.388710883486;108
9504;13126.007994935604;112
9505;13326.2402801043;110
9506;13189.50335586933;108
9507;13194.168124795038;107
9508;13168.220279075123;110
9509;13232.042755229193;112
9510;13212.843373215128;111
9511;13368.460813821042;112
9512;13197.230169806542;107
9513;13238.576786260564;111
9514;13576.280808950498;113
9515;13358.519425949275;113
9516;13240.889076619602;108
9517;13241.963329957565;108
9518;13241.627147444056;109
9519;13232.971848667708;109
9520;13397.145480632626;113
9521;13170.514596335499;111
9522;13378.507149685345;109
9523;13260.726613022798;108
9524;13249.382842717276;108
9525;13495.96089972415;113
9526;13249.382842717276;108
9527;13515.53175343778;114
